rank,sector,group,ticker_a,ticker_b,latest_corr,min_corr,std_corr,passed_stage_a,pvalue_ab,pvalue_ba,cointegrated,hedge_ratio,n_crossings,passed_stage_b
2068,Consumer Cyclical,Auto & Truck Dealerships,CARG,SAH,0.1858560550317609,0.091366104205208,0.0361840709679661,False,,,,,-1.0,False
2069,Consumer Cyclical,Auto & Truck Dealerships,CARG,DRVN,0.1948067815967597,0.1569055064928817,0.0202208202553135,False,,,,,-1.0,False
2070,Consumer Cyclical,Auto & Truck Dealerships,SAH,DRVN,0.3102361294439538,0.3102361294439538,0.034945187961454,False,,,,,-1.0,False
2071,Consumer Cyclical,Footwear & Accessories,NKE,DECK,0.4782040406151809,0.3264953323745682,0.0537258345013803,False,,,,,-1.0,False
2072,Consumer Cyclical,Footwear & Accessories,NKE,ONON,0.5253817021080165,0.2695482519575388,0.0881401439684352,False,,,,,-1.0,False
2073,Consumer Cyclical,Footwear & Accessories,NKE,BIRK,0.3299259215637774,0.262510323172953,0.0215209888819936,False,,,,,-1.0,False
2074,Consumer Cyclical,Footwear & Accessories,NKE,CROX,0.4620440909810601,0.3340013252304468,0.0437761775482044,False,,,,,-1.0,False
2075,Consumer Cyclical,Footwear & Accessories,NKE,SHOO,0.350726854282464,0.2346017835831876,0.0487889596866517,False,,,,,-1.0,False
2076,Consumer Cyclical,Footwear & Accessories,DECK,ONON,0.5782577323417848,0.5782577323417848,0.0234681293040441,False,,,,,-1.0,False
2077,Consumer Cyclical,Footwear & Accessories,DECK,BIRK,0.5315295731478433,0.5219582377035711,0.0091345112446855,False,,,,,-1.0,False
2078,Consumer Cyclical,Footwear & Accessories,DECK,CROX,0.5961950022774563,0.5456647089958676,0.0184831190346798,False,,,,,-1.0,False
2079,Consumer Cyclical,Footwear & Accessories,DECK,SHOO,0.6241350961552271,0.6241350961552271,0.0257149608329253,False,,,,,-1.0,False
2080,Consumer Cyclical,Footwear & Accessories,ONON,BIRK,0.3413020731367305,0.3198620702641551,0.0153509255577377,False,,,,,-1.0,False
2081,Consumer Cyclical,Footwear & Accessories,ONON,CROX,0.4823386995909563,0.3706183192332535,0.043432093187946,False,,,,,-1.0,False
2082,Consumer Cyclical,Footwear & Accessories,ONON,SHOO,0.4301535414431795,0.3841940127513928,0.025758335616085,False,,,,,-1.0,False
2083,Consumer Cyclical,Footwear & Accessories,BIRK,CROX,0.5739408006335722,0.5399394277072312,0.013839597585391,False,,,,,-1.0,False
2084,Consumer Cyclical,Footwear & Accessories,BIRK,SHOO,0.2758019407745902,0.2758019407745902,0.0092132826286114,False,,,,,-1.0,False
2085,Consumer Cyclical,Footwear & Accessories,CROX,SHOO,0.5024718743799257,0.4335950638222785,0.0324673447018878,False,,,,,-1.0,False
2086,Consumer Cyclical,Residential Construction,DHI,IBP,0.5301680452174666,0.5301680452174666,0.0093800285439439,False,,,,,-1.0,False
2087,Consumer Cyclical,Residential Construction,DHI,TMHC,0.2481819927257799,0.2481819927257799,0.0393293325034146,False,,,,,-1.0,False
2088,Consumer Cyclical,Residential Construction,DHI,CVCO,0.5979161682978879,0.5895351220130814,0.0063415318839888,False,,,,,-1.0,False
2089,Consumer Cyclical,Residential Construction,PHM,IBP,0.5009207365921693,0.4963494242635707,0.0068070547232157,False,,,,,-1.0,False
2090,Consumer Cyclical,Residential Construction,PHM,TMHC,0.2504561873370802,0.2504561873370802,0.0399030171728828,False,,,,,-1.0,False
2091,Consumer Cyclical,Residential Construction,LEN,IBP,0.5104150147708358,0.4794168714711423,0.0123540853374417,False,,,,,-1.0,False
2092,Consumer Cyclical,Residential Construction,LEN,TMHC,0.3035466583869571,0.3035466583869571,0.0241474233515872,False,,,,,-1.0,False
2093,Consumer Cyclical,Residential Construction,LEN,MTH,0.7635200270596266,0.645050948180523,0.0459755543665089,False,,,,,-1.0,False
2094,Consumer Cyclical,Residential Construction,LEN,CVCO,0.6295198839585969,0.5741014610880744,0.0239310849145692,False,,,,,-1.0,False
2095,Consumer Cyclical,Residential Construction,TOL,IBP,0.486394031245272,0.4817270878271232,0.009602701017454,False,,,,,-1.0,False
2096,Consumer Cyclical,Residential Construction,TOL,TMHC,0.2107227648257232,0.2107227648257232,0.0314962637202154,False,,,,,-1.0,False
2097,Consumer Cyclical,Residential Construction,IBP,TMHC,0.1364339297569776,0.1364339297569776,0.020949608988841,False,,,,,-1.0,False
2098,Consumer Cyclical,Residential Construction,IBP,MTH,0.3565997249250488,0.3514185570632963,0.00503382327939,False,,,,,-1.0,False
2099,Consumer Cyclical,Residential Construction,IBP,SKY,0.5261903878293007,0.5148303877126246,0.0071389573371171,False,,,,,-1.0,False
2100,Consumer Cyclical,Residential Construction,IBP,CVCO,0.4596814214819852,0.4596814214819852,0.0102987981921124,False,,,,,-1.0,False
2101,Consumer Cyclical,Residential Construction,IBP,MHO,0.430485581476648,0.4223565821780655,0.0061735874151524,False,,,,,-1.0,False
2102,Consumer Cyclical,Residential Construction,IBP,KBH,0.3640192773247788,0.3352870994159657,0.0124712450322146,False,,,,,-1.0,False
2103,Consumer Cyclical,Residential Construction,IBP,GRBK,0.4462089703843483,0.442434755113163,0.0099553416032286,False,,,,,-1.0,False
2104,Consumer Cyclical,Residential Construction,TMHC,MTH,0.3884031878120313,0.3884031878120313,0.023158836682824,False,,,,,-1.0,False
2105,Consumer Cyclical,Residential Construction,TMHC,SKY,0.2524932562580245,0.2524932562580245,0.0330258966877116,False,,,,,-1.0,False
2106,Consumer Cyclical,Residential Construction,TMHC,CVCO,0.3114718016237753,0.3114718016237753,0.0274870036410289,False,,,,,-1.0,False
2107,Consumer Cyclical,Residential Construction,TMHC,MHO,0.5601823633618631,0.5601823633618631,0.0385747380772148,False,,,,,-1.0,False
2108,Consumer Cyclical,Residential Construction,TMHC,KBH,0.442893122454269,0.442893122454269,0.0603609574091426,False,,,,,-1.0,False
2109,Consumer Cyclical,Residential Construction,TMHC,GRBK,0.4151876897596184,0.4151876897596184,0.0398595693929915,False,,,,,-1.0,False
2110,Consumer Cyclical,Residential Construction,MTH,SKY,0.641438821823106,0.6119163109906645,0.0124414903066098,False,,,,,-1.0,False
2111,Consumer Cyclical,Residential Construction,MTH,CVCO,0.6186595780377881,0.6186595780377881,0.0082621933490473,False,,,,,-1.0,False
2112,Consumer Cyclical,Residential Construction,CVCO,KBH,0.6296340732843387,0.6276411382209038,0.0117295509380057,False,,,,,-1.0,False
2113,Consumer Cyclical,Resorts & Casinos,LVS,WYNN,0.5563277943258644,0.5563277943258644,0.0206867974275207,False,,,,,-1.0,False
2114,Consumer Cyclical,Resorts & Casinos,LVS,MGM,0.4886919230491909,0.4783373057994598,0.0160341358716464,False,,,,,-1.0,False
2115,Consumer Cyclical,Resorts & Casinos,LVS,BYD,0.4889182084517559,0.4889182084517559,0.0591052396699627,False,,,,,-1.0,False
2116,Consumer Cyclical,Resorts & Casinos,LVS,CZR,0.0606742764821872,0.0606742764821872,0.0301646391336385,False,,,,,-1.0,False
2117,Consumer Cyclical,Resorts & Casinos,LVS,RRR,0.2738067889157672,0.2738067889157672,0.0459925205916442,False,,,,,-1.0,False
2118,Consumer Cyclical,Resorts & Casinos,LVS,MTN,0.4078970241630708,0.310667873085599,0.0379404429530502,False,,,,,-1.0,False
2119,Consumer Cyclical,Resorts & Casinos,LVS,HGV,0.3339474386386845,0.3339474386386845,0.037058274251333,False,,,,,-1.0,False
2120,Consumer Cyclical,Resorts & Casinos,LVS,VAC,0.383257421417748,0.3753157624984257,0.0262891543774672,False,,,,,-1.0,False
2121,Consumer Cyclical,Resorts & Casinos,LVS,PENN,0.1110502111790176,0.1110502111790176,0.0130488031683917,False,,,,,-1.0,False
2122,Consumer Cyclical,Resorts & Casinos,LVS,MCRI,0.036048426114593,0.036048426114593,0.0276029931943438,False,,,,,-1.0,False
2123,Consumer Cyclical,Resorts & Casinos,WYNN,MGM,0.5089264802991327,0.4973283744853105,0.0159960813839572,False,,,,,-1.0,False
2124,Consumer Cyclical,Resorts & Casinos,WYNN,BYD,0.4850750888565572,0.4850750888565572,0.0509131788487678,False,,,,,-1.0,False
2125,Consumer Cyclical,Resorts & Casinos,WYNN,CZR,0.1127330782154922,0.1074756330205763,0.0494218797992584,False,,,,,-1.0,False
2126,Consumer Cyclical,Resorts & Casinos,WYNN,RRR,0.3229942956257702,0.3229942956257702,0.0722190789271066,False,,,,,-1.0,False
2127,Consumer Cyclical,Resorts & Casinos,WYNN,MTN,0.361304153500108,0.291692324628758,0.0362431310307889,False,,,,,-1.0,False
2128,Consumer Cyclical,Resorts & Casinos,WYNN,HGV,0.4980795631995988,0.4980795631995988,0.0272302991553932,False,,,,,-1.0,False
2129,Consumer Cyclical,Resorts & Casinos,WYNN,VAC,0.5261696279448078,0.4943418577408368,0.0174359691614889,False,,,,,-1.0,False
2130,Consumer Cyclical,Resorts & Casinos,WYNN,PENN,0.2583680757114646,0.2583680757114646,0.0463464524231463,False,,,,,-1.0,False
2131,Consumer Cyclical,Resorts & Casinos,WYNN,MCRI,0.0653396550527315,0.0653396550527315,0.0342955876323548,False,,,,,-1.0,False
2132,Consumer Cyclical,Resorts & Casinos,MGM,BYD,0.492401254019342,0.492401254019342,0.0370388570055431,False,,,,,-1.0,False
2133,Consumer Cyclical,Resorts & Casinos,MGM,CZR,0.1675279061946904,0.1675279061946904,0.068447623467405,False,,,,,-1.0,False
2134,Consumer Cyclical,Resorts & Casinos,MGM,RRR,0.1529711981034296,0.1529711981034296,0.0454874282149727,False,,,,,-1.0,False
2135,Consumer Cyclical,Resorts & Casinos,MGM,MTN,0.0428961130019758,0.0428961130019758,0.0410990240609622,False,,,,,-1.0,False
2136,Consumer Cyclical,Resorts & Casinos,MGM,HGV,0.2035480061836688,0.2035480061836688,0.0362806710095041,False,,,,,-1.0,False
2137,Consumer Cyclical,Resorts & Casinos,MGM,VAC,0.4233223608564758,0.4136046134500007,0.0251859704764187,False,,,,,-1.0,False
2138,Consumer Cyclical,Resorts & Casinos,MGM,PENN,0.3959865425532668,0.3959865425532668,0.0310230606054516,False,,,,,-1.0,False
2139,Consumer Cyclical,Resorts & Casinos,MGM,MCRI,0.1813581797325208,0.1807555870363855,0.023622570716651,False,,,,,-1.0,False
2140,Consumer Cyclical,Resorts & Casinos,BYD,CZR,-0.007178033487226,-0.007178033487226,0.0832158103698303,False,,,,,-1.0,False
2141,Consumer Cyclical,Resorts & Casinos,BYD,RRR,0.4378000969609261,0.4378000969609261,0.0448389425562401,False,,,,,-1.0,False
2142,Consumer Cyclical,Resorts & Casinos,BYD,MTN,0.1588698290716621,0.1588698290716621,0.0398515890048217,False,,,,,-1.0,False
2143,Consumer Cyclical,Resorts & Casinos,BYD,HGV,0.4676144684646772,0.4676144684646772,0.0243517350607693,False,,,,,-1.0,False
2144,Consumer Cyclical,Resorts & Casinos,BYD,VAC,0.458092230324129,0.4490452299851071,0.016343348896838,False,,,,,-1.0,False
2145,Consumer Cyclical,Resorts & Casinos,BYD,PENN,0.2993340086998898,0.2963347566852859,0.0191687363685374,False,,,,,-1.0,False
2146,Consumer Cyclical,Resorts & Casinos,BYD,MCRI,0.1363708055949749,0.1292193378220528,0.0230956246128934,False,,,,,-1.0,False
2147,Consumer Cyclical,Resorts & Casinos,CZR,RRR,0.0858426087916748,0.0858426087916748,0.0422283966282284,False,,,,,-1.0,False
2148,Consumer Cyclical,Resorts & Casinos,CZR,MTN,-0.0077553114158975,-0.0077553114158975,0.0663747234741423,False,,,,,-1.0,False
2149,Consumer Cyclical,Resorts & Casinos,CZR,HGV,0.1078981442282022,0.1078981442282022,0.0387652516739264,False,,,,,-1.0,False
2150,Consumer Cyclical,Resorts & Casinos,CZR,VAC,0.2469851509807197,0.2469851509807197,0.0262700658252855,False,,,,,-1.0,False
2151,Consumer Cyclical,Resorts & Casinos,CZR,PENN,0.1285503731063894,0.1285503731063894,0.0304800502192753,False,,,,,-1.0,False
2152,Consumer Cyclical,Resorts & Casinos,CZR,MCRI,0.1205551917726773,0.1205551917726773,0.0274090177892379,False,,,,,-1.0,False
2153,Consumer Cyclical,Resorts & Casinos,RRR,MTN,0.422207330613068,0.4192384061421691,0.0206203770660448,False,,,,,-1.0,False
2154,Consumer Cyclical,Resorts & Casinos,RRR,HGV,0.4821920888936986,0.4821920888936986,0.015672601752054,False,,,,,-1.0,False
2155,Consumer Cyclical,Resorts & Casinos,RRR,VAC,0.4049348314918721,0.4049348314918721,0.0139831266849092,False,,,,,-1.0,False
2156,Consumer Cyclical,Resorts & Casinos,RRR,PENN,0.3808869258158426,0.331185266706462,0.0172973037941367,False,,,,,-1.0,False
2157,Consumer Cyclical,Resorts & Casinos,RRR,MCRI,0.2424686202523593,0.2406523786290999,0.0240999776904415,False,,,,,-1.0,False
2158,Consumer Cyclical,Resorts & Casinos,MTN,HGV,0.3880226658409847,0.3848333429684124,0.0180511353649367,False,,,,,-1.0,False
2159,Consumer Cyclical,Resorts & Casinos,MTN,VAC,0.3613136577444021,0.3414487183830707,0.0250847195510972,False,,,,,-1.0,False
2160,Consumer Cyclical,Resorts & Casinos,MTN,PENN,0.132334750672794,0.1003631365435484,0.0210511724368042,False,,,,,-1.0,False
2161,Consumer Cyclical,Resorts & Casinos,MTN,MCRI,-0.0172783800254297,-0.0172783800254297,0.0277490135848242,False,,,,,-1.0,False
2162,Consumer Cyclical,Resorts & Casinos,HGV,PENN,0.2709394111171971,0.2709394111171971,0.0212943194293007,False,,,,,-1.0,False
2163,Consumer Cyclical,Resorts & Casinos,HGV,MCRI,-0.0300445997915723,-0.0300445997915723,0.0340846343356185,False,,,,,-1.0,False
2164,Consumer Cyclical,Resorts & Casinos,VAC,PENN,0.2967033052226535,0.2915179792186541,0.0058590103022834,False,,,,,-1.0,False
2165,Consumer Cyclical,Resorts & Casinos,VAC,MCRI,-0.1424670714403429,-0.1431896181122521,0.0199736160816994,False,,,,,-1.0,False
2166,Consumer Cyclical,Resorts & Casinos,PENN,MCRI,0.2243293380265325,0.2243293380265325,0.0153236717112189,False,,,,,-1.0,False
2167,Consumer Cyclical,Specialty Retail,CASY,ULTA,-0.0083131862752218,-0.0083131862752218,0.0679811222070517,False,,,,,-1.0,False
2168,Consumer Cyclical,Specialty Retail,CASY,WSM,-0.0883730513942827,-0.0924373795374761,0.0596833188272996,False,,,,,-1.0,False
2169,Consumer Cyclical,Specialty Retail,CASY,DKS,0.124571545460197,0.124571545460197,0.0404858425455359,False,,,,,-1.0,False
2170,Consumer Cyclical,Specialty Retail,CASY,TSCO,-0.0263377560286411,-0.0991055774323495,0.0400135854771179,False,,,,,-1.0,False
2171,Consumer Cyclical,Specialty Retail,CASY,BBY,-0.0533701674048498,-0.0941199238321443,0.0231194869540815,False,,,,,-1.0,False
2172,Consumer Cyclical,Specialty Retail,CASY,FIVE,0.0720045106158735,0.0584468294377755,0.0261355225308042,False,,,,,-1.0,False
2173,Consumer Cyclical,Specialty Retail,CASY,MUSA,0.4919060759495816,0.2331289904937146,0.0902040891621376,False,,,,,-1.0,False
2174,Consumer Cyclical,Specialty Retail,CASY,GME,0.0384751280071878,0.0223752678813169,0.009623500597419,False,,,,,-1.0,False
2175,Consumer Cyclical,Specialty Retail,CASY,BBWI,-0.0581706779522985,-0.0588616126162366,0.0391676742672131,False,,,,,-1.0,False
2176,Consumer Cyclical,Specialty Retail,CASY,ASO,-0.0253005554399834,-0.0759277103046581,0.0416378582651322,False,,,,,-1.0,False
2177,Consumer Cyclical,Specialty Retail,CASY,RH,-0.054495566639529,-0.054495566639529,0.0481979330254728,False,,,,,-1.0,False
2178,Consumer Cyclical,Specialty Retail,CASY,EYE,0.1303324087555112,0.1303324087555112,0.0331166965150628,False,,,,,-1.0,False
2179,Consumer Cyclical,Specialty Retail,CASY,OLPX,-0.0478864865865694,-0.0521277762734235,0.0393937243199259,False,,,,,-1.0,False
2180,Consumer Cyclical,Specialty Retail,ULTA,WSM,0.3811139910775608,0.3639450632430754,0.0083161251299677,False,,,,,-1.0,False
2181,Consumer Cyclical,Specialty Retail,ULTA,DKS,0.3444679893536065,0.2439125191524215,0.0400503697598347,False,,,,,-1.0,False
2182,Consumer Cyclical,Specialty Retail,ULTA,TSCO,0.2833349663955067,0.1957745679108758,0.0280221434590715,False,,,,,-1.0,False
2183,Consumer Cyclical,Specialty Retail,ULTA,BBY,0.3389946516983108,0.1749095850740244,0.068386358991782,False,,,,,-1.0,False
2184,Consumer Cyclical,Specialty Retail,ULTA,FIVE,0.5805052452597981,0.4431259657770771,0.0573662482408357,False,,,,,-1.0,False
2185,Consumer Cyclical,Specialty Retail,ULTA,MUSA,-0.0589315677464272,-0.080161025817968,0.0106686921700804,False,,,,,-1.0,False
2186,Consumer Cyclical,Specialty Retail,ULTA,GME,0.1996870187074392,0.1425725579093964,0.0257282628194675,False,,,,,-1.0,False
2187,Consumer Cyclical,Specialty Retail,ULTA,BBWI,0.32122382211962,0.3094828860754726,0.0127783459163172,False,,,,,-1.0,False
2188,Consumer Cyclical,Specialty Retail,ULTA,ASO,0.4322134941749256,0.2836398674890336,0.0491529617926954,False,,,,,-1.0,False
2189,Consumer Cyclical,Specialty Retail,ULTA,RH,0.3013160785468772,0.3013160785468772,0.0267320631845182,False,,,,,-1.0,False
2190,Consumer Cyclical,Specialty Retail,ULTA,EYE,0.2744085937505686,0.1735317615413824,0.043474654079135,False,,,,,-1.0,False
2191,Consumer Cyclical,Specialty Retail,ULTA,OLPX,-0.0704862685543567,-0.0737692201975822,0.0630647995651909,False,,,,,-1.0,False
2192,Consumer Cyclical,Specialty Retail,WSM,DKS,0.4468023086292329,0.3903371764373509,0.0298319996629317,False,,,,,-1.0,False
2193,Consumer Cyclical,Specialty Retail,WSM,TSCO,0.1250227786627468,0.1040100784345005,0.0293982106700607,False,,,,,-1.0,False
2194,Consumer Cyclical,Specialty Retail,WSM,BBY,0.3585590559232171,0.2878363635137677,0.0305597781374847,False,,,,,-1.0,False
2195,Consumer Cyclical,Specialty Retail,WSM,FIVE,0.2992239304554245,0.2866692745785784,0.0295100434108242,False,,,,,-1.0,False
2196,Consumer Cyclical,Specialty Retail,WSM,MUSA,-0.2993744192146328,-0.3338405852880339,0.0131142714829861,False,,,,,-1.0,False
2197,Consumer Cyclical,Specialty Retail,WSM,GME,0.1688928654141376,0.1632814943028826,0.0172651834005799,False,,,,,-1.0,False
2198,Consumer Cyclical,Specialty Retail,WSM,BBWI,0.3784762448496871,0.3784762448496871,0.0357451470493001,False,,,,,-1.0,False
2199,Consumer Cyclical,Specialty Retail,WSM,ASO,0.359487298137127,0.3457201464601741,0.0253265927563735,False,,,,,-1.0,False
2200,Consumer Cyclical,Specialty Retail,WSM,RH,0.5560141192493955,0.5469886584458888,0.0129973685950063,False,,,,,-1.0,False
2201,Consumer Cyclical,Specialty Retail,WSM,EYE,0.3805706417927924,0.3308617464414135,0.0263835083066026,False,,,,,-1.0,False
2202,Consumer Cyclical,Specialty Retail,WSM,OLPX,-0.0574239149261271,-0.0574239149261271,0.0320213358476349,False,,,,,-1.0,False
2203,Consumer Cyclical,Specialty Retail,DKS,TSCO,0.1329215282897827,0.0552594947303961,0.0273833109390744,False,,,,,-1.0,False
2204,Consumer Cyclical,Specialty Retail,DKS,BBY,0.2615400831614876,0.2262553651705486,0.0170251382915661,False,,,,,-1.0,False
2205,Consumer Cyclical,Specialty Retail,DKS,FIVE,0.2547395896581767,0.2042264120186477,0.0156529619638137,False,,,,,-1.0,False
2206,Consumer Cyclical,Specialty Retail,DKS,MUSA,-0.0951235859064203,-0.1182840080579193,0.0115748062741556,False,,,,,-1.0,False
2207,Consumer Cyclical,Specialty Retail,DKS,GME,0.1861959650676369,0.1855987608811929,0.0236837564812989,False,,,,,-1.0,False
2208,Consumer Cyclical,Specialty Retail,DKS,BBWI,0.1560677810373229,0.1459802811980493,0.0273689346758991,False,,,,,-1.0,False
2209,Consumer Cyclical,Specialty Retail,DKS,ASO,0.5202778236906105,0.3625464809648151,0.0531676207313718,False,,,,,-1.0,False
2210,Consumer Cyclical,Specialty Retail,DKS,RH,0.2432984970552415,0.231789630938075,0.0348251409665088,False,,,,,-1.0,False
2211,Consumer Cyclical,Specialty Retail,DKS,EYE,0.3835897859860866,0.342854299327064,0.0178250293559973,False,,,,,-1.0,False
2212,Consumer Cyclical,Specialty Retail,DKS,OLPX,-0.057693522607729,-0.0688924654832009,0.0157889810589688,False,,,,,-1.0,False
2213,Consumer Cyclical,Specialty Retail,TSCO,BBY,0.2861496133426316,0.2022348287993921,0.0345337758386107,False,,,,,-1.0,False
2214,Consumer Cyclical,Specialty Retail,TSCO,FIVE,0.3436476499612033,0.2930725589081576,0.0154546111933735,False,,,,,-1.0,False
2215,Consumer Cyclical,Specialty Retail,TSCO,MUSA,-0.0311910762615888,-0.1125524674964662,0.0294166244109384,False,,,,,-1.0,False
2216,Consumer Cyclical,Specialty Retail,TSCO,GME,0.1342169236521401,0.0773987182455518,0.0207242122159485,False,,,,,-1.0,False
2217,Consumer Cyclical,Specialty Retail,TSCO,BBWI,0.1456201117248213,0.1386645418570195,0.0212383294328075,False,,,,,-1.0,False
2218,Consumer Cyclical,Specialty Retail,TSCO,ASO,0.1398095648633485,0.1398095648633485,0.0254884065918964,False,,,,,-1.0,False
2219,Consumer Cyclical,Specialty Retail,TSCO,RH,0.1677293672433656,0.0960603440701148,0.0379005147612215,False,,,,,-1.0,False
2220,Consumer Cyclical,Specialty Retail,TSCO,EYE,0.3257771188113391,0.2292083002879186,0.0397946587080413,False,,,,,-1.0,False
2221,Consumer Cyclical,Specialty Retail,TSCO,OLPX,0.0175721831791473,-0.0002560970416616,0.0198843722751806,False,,,,,-1.0,False
2222,Consumer Cyclical,Specialty Retail,BBY,FIVE,0.3187737942847142,0.2668396916768908,0.0223918737011416,False,,,,,-1.0,False
